Suchbegriff,Titel,Beruf,Arbeitgeber,Ort,Region,Land,PLZ,Veröffentlicht am,Eintrittsdatum,URL
Operations Manager,Senior Revenue Operations Manager (m/f/d),Revenue-Manager/in,JOIN,Berlin,Berlin,Deutschland,10435,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fnxrc-b
Operations Manager,(Junior) Operations & Controlling Manager (m/w/d) Shopping,Operations Manager/in,CHECK24,Berlin,Berlin,Deutschland,10179,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fje1h-b
Operations Manager,Senior Revenue Operations Manager (m/f/d),Revenue-Manager/in,JOIN,Berlin,Berlin,Deutschland,10435,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fnx0h-b
Operations Manager,Portfolio Performance Manager Schwerpunkt Operations (m/d/w),Operations Manager/in,enercity AG,Hannover,Niedersachsen,Deutschland,30159,2025-01-27,2025-05-11,https://jobs.jobspreader.com/viewjob-mkhvc?utm_source=jsba-premium&utm_medium=n-a&utm_campaign=technik&utm_term=portfolio-performance-manager-schwerpunkt-operations-m-d-w
Operations Manager,Operations Manager/ operative Leitung (m/w/d),General Manager/in (Gastronomie),Gaul Catering GmbH & Co. KG - c/o RMCC,Wiesbaden,Hessen,Deutschland,65185,2025-05-23,2025-05-23,https://www.hogapage.de/jobs/abteilungsleiter-in-wiesbaden/0NBZCI-SZ3/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,Senior Manager Operations (m/w/d),Betriebswirt/in (Hochschule) - Logistik,DP World Logistics Germany B. V. & Co. KG,Duisburg,Nordrhein-Westfalen,Deutschland,47051,2025-05-22,2025-05-22,https://www.jobboerse-direkt.de/stellenangebote/Senior-Manager-Operations-m-w-d-7591948
Operations Manager,IT Operations & Support Manager (w/m/x),Softwareentwickler/in,Verband Creditreform,Neuss,Nordrhein-Westfalen,Deutschland,41460,2025-05-20,2025-05-20,https://germantechjobs.de/jobs/Verband-Creditreform-IT-Operations--Support-Manager-wmx?utm_source=ba_int&utm_medium=ba_int&utm_campaign=ba_int
Operations Manager,Junior IT Operations Manager (m/w/d),Fachinformatiker/in - Systemintegration,Gunnebo Markersdorf GmbH,"Markersdorf bei Görlitz, Neiße",Sachsen,Deutschland,02829,2025-05-20,2025-05-20,http://www.jobs-oberlausitz.de/stelle/detail/39942
Operations Manager,Operations Manager / operative Leitung (m/w/d),General Manager/in (Gastronomie),Gaul Catering GmbH & Co. KG,Mainz am Rhein,Rheinland-Pfalz,Deutschland,55130,2025-05-15,2025-05-15,https://www.hogapage.de/jobs/abteilungsleiter-in-mainz/C75YH1-BFL/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,Ingenieur als Betriebsleiter für die Wassergewinnung (w/m/d),Operations Manager/in,Infraserv GmbH & Co. Höchst KG,Frankfurt am Main,Hessen,Deutschland,60308,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15350535/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Operations Manager,(Junior) Operations & Controlling Manager (m/w/d) Shopping,Operations Manager/in,CHECK24,Berlin,Berlin,Deutschland,10179,2025-05-12,2025-05-12,https://jobboard.onapply.de/listing/302432?source=arbeitsagentur
Operations Manager,Operations Manager (mwd),Betriebsleiter/in - Gesundheitswesen/Freizeit/Fitness,Vincera Klinik Spreewald GmbH,Bersteland,Brandenburg,Deutschland,15910,2025-05-12,2025-05-12,https://www.jobboerse-direkt.de/stellenangebote/Operations-Manager-mwd-7590480
Operations Manager,Cyber Security Manager -Security Operations Projekte (m/w/d),IT-Sicherheitskoordinator/in,BWI GmbH,"Meckenheim, Rheinland",Nordrhein-Westfalen,Deutschland,53340,2025-05-14,2025-05-14,https://jobs.jobspreader.com/viewjob-ndvqg?utm_source=jsba-premium&utm_medium=n-a&utm_campaign=it&utm_term=cyber-security-manager-security-operations-projekte-m-w-d
Operations Manager,"Prozessingenieur (m/w/d), Frankfurt",REFA-Operations-Manager/in,Kuraray Europe GmbH,Frankfurt am Main,Hessen,Deutschland,65926,2025-05-11,2025-05-27,https://www.finest-jobs.com/Stellenanzeige/Prozessingenieur-D-1125705?cp=BA
Operations Manager,Cluster F&B Operations Manager (m/w/d),Food-and-Beverage-Manager/in,Mövenpick Hotel Stuttgart Airport,Stuttgart,Baden-Württemberg,Deutschland,70629,2025-05-15,2025-05-15,https://www.hogapage.de/jobs/fb-manager-in-stuttgart/R1SV7O-YIJ/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,(Junior) Operations Manager (m/w/d) Kundenservice C24 Bank,Operations Manager/in,CHECK24,Frankfurt am Main,Hessen,Deutschland,60327,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fhn5d-b
Operations Manager,Teamleiter IT Service Operations (m/w/d),IT-Service-Delivery-Manager/in,Seehoff GmbH,Kiel,Schleswig-Holstein,Deutschland,24113,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fntmx-b
Operations Manager,Logistik Manager / Operations Manager (m/w/d) für Import in Vollzeit / Teilzeit,Leiter/in - Logistik,Friedrich W. Schneider GmbH & Co. KG,Köln,Nordrhein-Westfalen,Deutschland,50667,2025-05-26,2025-05-26,https://www.yourfirm.de/job/detail/20250523-27741548/?utm_campaign=free&utm_source=bundesagentur&utm_medium=unpaid-partner
Operations Manager,Publicis Media - Contract Operations Manager (m/w/d) - Düsseldorf,Operations Manager/in,Publicis Media GmbH,Düsseldorf,Nordrhein-Westfalen,Deutschland,40211,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fqrdt-b
Operations Manager,Betriebsleiter Catering Mitarbeiterrestaurant (m/w/d),Operations Manager/in,Klüh Catering GmbH,Mönchengladbach,Nordrhein-Westfalen,Deutschland,41199,2025-05-05,2025-05-14,https://www.moenchengladbacher-jobanzeiger.de/job/detail/20250509-REG27730471/?utm_campaign=free&utm_source=bundesagentur&utm_medium=unpaid-partner
Operations Manager,REFA-Spezialist (m/w/d) für Zeitwirtschaft,REFA-Operations-Manager/in,STAHLWILLE Eduard Wille GmbH & Co. KG,Wuppertal,Nordrhein-Westfalen,Deutschland,42349,2025-05-03,2025-05-03,https://www.jobware.de/job/055397581?jw_chl_seg=ARBEITSAGENTUR
Operations Manager,Area Manager CDC Operations (m/w/d),Leiter/in - Logistik,adidas AG - Distribution Center / Logistik,"Rieste, Hase",Niedersachsen,Deutschland,49597,2025-04-04,2025-05-26,https://www.heyjobs.co/de-de/jobs/314dc3ac-ca0c-4802-9dbb-ac8e5b8ed171?utm_content=ad_link&utm_medium=sjm-pr&utm_source=jobboerse
Operations Manager,Manager IT / OT Security Operations (m/w/d),IT-Sicherheitskoordinator/in,Speira GmbH,Grevenbroich,Nordrhein-Westfalen,Deutschland,41515,2025-03-14,2025-05-03,https://jobs.jobspreader.com/viewjob-gf8sx?utm_source=jsba-premium&utm_medium=n-a&utm_campaign=it&utm_term=manager-it-ot-security-operations-m-w-d
Operations Manager,Operations Manager NOC - Netherlands (f/m/d),Operations Manager/in,E.ON Drive GmbH,"Essen, Ruhr",Nordrhein-Westfalen,Deutschland,45127,2025-03-04,2025-05-18,https://jobs.jobspreader.com/viewjob-5hr8d?utm_source=jsba-premium&utm_medium=n-a&utm_campaign=technik&utm_term=operations-manager-noc-netherlands-f-m-d
Operations Manager,GMP Assurance Manager Plasma (m/w/d)  Quality Operations,Biologe/Biologin,Biotest AG,Dreieich,Hessen,Deutschland,63303,2025-05-23,2025-05-27,https://www.jobexport.de/job/4778440.html?exp=81&cid=d3653224-62e1-4bc5-b3cc-7c82e8f94fb1
Operations Manager,"Manager (m/w/d) Operations, Stuttgart OL5",Fachagrarwirt/in - Head-Greenkeeper/in,Lapp GmbH Kabelwerk,Stuttgart,Baden-Württemberg,Deutschland,70565,2025-03-20,2025-05-16,https://www.finest-jobs.com/Stellenanzeige/Manager-D-Operations-1081139?cp=BA
Operations Manager,IT Operations Manager Fleet (all gender),Softwareentwickler/in,TUI Cruises GmbH,Hamburg,Hamburg,Deutschland,20097,2025-05-20,2025-05-20,https://germantechjobs.de/jobs/TUI-Cruises-GmbH-IT-Operations-Manager-Fleet-all-gender?utm_source=ba_int&utm_medium=ba_int&utm_campaign=ba_int
Operations Manager,Technical Operations Manager/ South Western Europe,Operations Manager/in,nextbike GmbH,Barcelona,,Spanien,08005,2025-05-16,2025-05-20,https://www.jobexport.de/job/4771179.html?exp=81&cid=42538e22-537a-42cb-9a67-7b04355c14df
Operations Manager,Chief Operating Officer (m/w/d) im Maschinenbau,Operations Manager/in,Günther Maschinenbau GmbH,Eppertshausen,Hessen,Deutschland,64859,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15254021/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Operations Manager,Betriebsleiter/in - Parkmanager Kletterwald (m/w/x),Operations Manager/in,Estermann Event & Abenteuer GmbH,Prien am Chiemsee,Bayern,Deutschland,83209,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15258166/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Operations Manager,Program Manager (m/w/d) Content Operations,Leiter/in - Projekt-/Programmmanagement,AVANTGARDE Experts,München,Bayern,Deutschland,80805,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fiyrh-b
Operations Manager,Publicis Media - Publicis Media - (Senior) Value Manager Operations (m/w/d) - Düsseldorf,Operations Manager/in,Publicis Media GmbH,Düsseldorf,Nordrhein-Westfalen,Deutschland,40211,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fj5qp-b
Operations Manager,"(Junior) Operations & Controlling Manager (m/w/d) Shopping, Berlin",Assistent/in - Controlling,CHECK24,Berlin,Berlin,Deutschland,10179,2025-05-12,2025-05-12,https://www.finest-jobs.com/Stellenanzeige/Junior-Operations-Amp-Controlling-Manager-D-Shoppi-1125999?cp=BA
Operations Manager,(Senior) IT Operations Manager (m/w/d) Microsoft 365,Softwareentwickler/in,DZ HYP,Hamburg,Hamburg,Deutschland,20095,2025-05-11,2025-05-11,https://germantechjobs.de/jobs/DZ-HYP-Senior-IT-Operations-Manager-mwd-Microsoft-365?utm_source=ba_int&utm_medium=ba_int&utm_campaign=ba_int
Operations Manager,"Senior Manager Operations / Betriebsleiter Cleaning  (m/w/d) in Mannheim, Mannheim",Betriebsleiter/in - technisch,cotac europe GmbH,Mannheim,Baden-Württemberg,Deutschland,68219,2025-03-04,2025-05-18,https://www.finest-jobs.com/Stellenanzeige/Senior-Manager-Operations-Betriebsleiter-Cleaning--1035251?cp=BA
Operations Manager,"Operations Manager Airfreight Export (m/w/d), Köln",Leiter/in - Export,Logwin AG,Köln,Nordrhein-Westfalen,Deutschland,51147,2025-02-28,2025-05-23,https://www.finest-jobs.com/Stellenanzeige/Operations-Manager-Airfreight-Export-D-1098461?cp=BA
Operations Manager,HealthCare Operations Manager/in (all genders) Niedersachsen,Verwaltungsleiter/in (Krankenhaus),Headmatch GmbH & Co. KG,Hannover,Niedersachsen,Deutschland,30165,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fhai6-b
Operations Manager,Manager (m/w/d) Network Operations (FTTH),Wirtschaftsingenieur/in,Glasfaser Plus GmbH,Köln,Nordrhein-Westfalen,Deutschland,51063,2025-05-05,2025-05-09,https://www.jobexport.de/job/4753030.html?exp=81&cid=f3a88741-b8ce-4b98-b9c5-2d793191997f
Operations Manager,Operations Manager (m/w/d) – Freitag heißt bei uns „Remote Work“,Operations Manager/in,agency for global transport,Hamburg,Hamburg,Deutschland,20097,2025-05-14,2025-05-18,https://www.jobexport.de/job/4769210.html?exp=81&cid=763d3898-e0c2-405b-a8b0-b262aaea1de5
Operations Manager,Manager (m/w/d) Business Forecasting and Cash Operations,Master of Business Administration,Dataciders GmbH,Dortmund,Nordrhein-Westfalen,Deutschland,44139,2025-05-14,2025-05-18,https://www.jobexport.de/job/4767570.html?exp=81&cid=2fa55686-b248-4a80-b064-9bd8d96f5f5a
Operations Manager,Pricing Manager Data & Process Management Sales Operations m/w/d,Sales-Manager/in,Marc O'Polo,"Stephanskirchen, Simssee",Bayern,Deutschland,83071,2025-04-30,2025-06-01,https://www.jobexport.de/job/4750263.html?exp=81&cid=f619b24d-3caa-4a02-9aa8-367fe12e3df5
Operations Manager,(Junior) Manager Data & Process Management Sales Operations m/w/d,Sales-Manager/in,Marc O'Polo,"Stephanskirchen, Simssee",Bayern,Deutschland,83071,2025-04-29,2025-06-01,https://www.jobexport.de/job/4748283.html?exp=81&cid=6731f63f-02cd-41c7-8359-a0059cc631fa
Operations Manager,Senior Operations Manager (m/w/d) bei der cotac europe GmbH!,Betriebsleiter/in - technisch,Solua GmbH,Mannheim,Baden-Württemberg,Deutschland,68159,2025-04-29,2025-05-20,https://jobboard.compleet.com/?externalId=4215393897
Operations Manager,"Revenue Operations Manager (m/w/d), Deutschlandweit",Fachkinderkrankenschwester/-pfleger - Operationsdienst,HOPPECKE,,,Deutschland,,2025-04-04,2025-05-07,https://www.finest-jobs.com/Stellenanzeige/Revenue-Operations-Manager-D-1112923?cp=BA
Operations Manager,Operations Manager (m/w/d) - MVZ-Betreuung Nord (Niedersachen / Hamburg),Betriebswirt/in (Hochschule),Academia Holding GmbH,Hamburg,Hamburg,Deutschland,20095,2025-05-21,2025-05-21,https://www.jobware.de/job/055794214?jw_chl_seg=ARBEITSAGENTUR
Operations Manager,"Healthcare Digital Operations Manager (m/w/d),Gangelt,Aachen",Fachinformatiker/in - Systemintegration,Katharina Kasper ViaNobis GmbH,Gangelt,Nordrhein-Westfalen,Deutschland,52538,2025-04-01,2025-04-29,https://www.finest-jobs.com/Stellenanzeige/Healthcare-Digital-Operations-Manager-D-1111061?cp=BA
Operations Manager,"BUSINESS INTELLIGENCE OPERATIONS SPECIALIST*, CP27 Zentrale",Application-Engineer/-Manager/in,NEW YORKER,Braunschweig,Niedersachsen,Deutschland,38112,2025-04-01,2025-05-27,https://www.finest-jobs.com/Stellenanzeige/Business-Intelligence-Operations-Specialist-1079143?cp=BA
Operations Manager,Operations Manager (m/w/d) für mehrere zahnärztliche Medizinische Versorgungszentren (MVZ) in NRW,Operations Manager/in,GPNZ,München,Bayern,Deutschland,80802,2025-05-15,2025-05-19,https://www.jobexport.de/job/4770616.html?exp=81&cid=0fad39fb-1bff-4dc8-ab88-faa1f49f524d
Operations Manager,WBS IT-Service GmbH: Service Delivery and Operations Manager (m/w/d) in Magdeburg,Operations Manager/in,WBS IT-Service GmbH,Leipzig,Sachsen,Deutschland,04109,2025-05-24,2025-05-24,https://www.empfehlungsbund.de/job/281168
Operations Manager,Operations Manager Kundenprojekte – Fokus Vor-Ort-Einsätze (m/w/d/x),Operations Manager/in,uCastMe GmbH,Hamburg-Insel Neuwerk,Hamburg,Deutschland,27499,2025-05-03,2025-05-06,https://www.jobexport.de/job/4753408.html?exp=81&cid=856364f3-6254-4ee8-ac0c-c9e9bee393f5
Operations Manager,"Senior Manager Operations / Standortleiter in Dormagen, Dormagen",Fachkinderkrankenschwester/-pfleger - Operationsdienst,cotac europe GmbH,Dormagen,Nordrhein-Westfalen,Deutschland,41540,2025-02-14,2025-05-17,https://www.finest-jobs.com/Stellenanzeige/Senior-Manager-Operations-Standortleiter-In-Dormag-1093105?cp=BA
Operations Manager,"Operations Manager (m/w/d) IFM - ID: 11409,Essen,Köln",Fachkinderkrankenpfleger/in - Operations-/Endoskopiedienst,Dussmann Service Deutschland GmbH,"Essen, Ruhr",Nordrhein-Westfalen,Deutschland,45149,2025-03-06,2025-05-13,https://www.finest-jobs.com/Stellenanzeige/Operations-Manager-D-Ifm-Id-11409-1101324?cp=BA
Operations Manager,"IT-Security Manager (m/w/d) im Security Operations Center (SOC), Rembrandtstraße 17 a/b",IT-Sicherheitskoordinator/in,Universitätsmedizin Rostock,Rostock,Mecklenburg-Vorpommern,Deutschland,18057,2025-01-29,2025-05-01,https://www.finest-jobs.com/Stellenanzeige/It-Security-Manager-D-Im-Security-Operations-Cente-1085046?cp=BA
Operations Manager,"(Junior) Operations Manager (m/w/d) Kundenservice C24 Bank, Frankfurt",Betriebswirt/in (Hochschule) - Bank und Finanzdienstl.,CHECK24,Frankfurt am Main,Hessen,Deutschland,60327,2025-04-29,2025-04-29,https://www.finest-jobs.com/Stellenanzeige/Junior-Operations-Manager-D-Kundenservice-C24-Bank-1121574?cp=BA
Operations Manager,Operations Manager (m/w/d),Betriebsleiter/in - Hotel/Gaststätten/B. Prof. Hauswirtsch.,ciao bella Betreiber GmbH,München,Bayern,Deutschland,80331,2025-05-23,2025-05-23,https://www.hogapage.de/jobs/operations-manager-in-m%C3%BCnchen/GH1PBU-JJV/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,Operations Manager (m/w/d),Betriebsleiter/in - Hotel/Gaststätten/B. Prof. Hauswirtsch.,Vienna House Easy ® by Wyndham Neckarsulm,Neckarsulm,Baden-Württemberg,Deutschland,74172,2025-05-22,2025-05-23,https://www.hogapage.de/jobs/operations-manager-in-neckarsulm/XME1KY-V0Z/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,Operations Launch Manager (m/w/d),Betriebswirt/in (Fachschule) - Unternehm./B. Prof. Wirtsch.,DP World Logistics Germany B. V. & Co. KG,Halberstadt,Sachsen-Anhalt,Deutschland,38820,2025-05-07,2025-05-07,https://www.jobboerse-direkt.de/stellenangebote/Operations-Launch-Manager-m-w-d-7589807
Operations Manager,Operations Manager (all gender),Betriebsleiter/in - Hotel/Gaststätten/B. Prof. Hauswirtsch.,Maritim Hotel & Internationales Congress Center Dresden,Dresden,Sachsen,Deutschland,01067,2025-05-18,2025-05-19,https://www.hogapage.de/jobs/operations-manager-in-dresden/9AF4HK-LPS/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,Operations Manager Germany North (m/w/d),Betriebsleiter/in - Hotel/Gaststätten/B. Prof. Hauswirtsch.,Motel One Berlin - Upper West,Berlin,Berlin,Deutschland,10623,2025-05-15,2025-05-15,https://www.hogapage.de/jobs/operations-manager-in-berlin/DAOYIX-U8O/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,Teamleiter:in IT Operations (m/w/d),IT-Manager/in,dbh Logistics IT AG,Bremen,Bremen,Deutschland,28195,2025-05-20,2025-05-20,https://www.kalaydo.de/jobs/15386340/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Operations Manager,Shop Compliance Operations Specialist (m/w/d) - Süddeutschland,Compliance-Manager/in,Tipico,München,Bayern,Deutschland,80331,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fj9nv-b
Operations Manager,IT-Application Manager Operations (m/w/d),Softwareentwickler/in,FERCHAU - Connecting People and Technologies,Koblenz am Rhein,Rheinland-Pfalz,Deutschland,56072,2025-05-16,2025-05-16,https://germantechjobs.de/jobs/FERCHAU---Connecting-People-and-Technologies-IT-Application-Manager-Operations-mwd?utm_source=ba_int&utm_medium=ba_int&utm_campaign=ba_int
Operations Manager,Operations and Supply Chain Manager (w/m/d),Supply-Chain-Manager/in,Page Personnel Deutschland,München,Bayern,Deutschland,,2025-05-16,2025-05-16,https://www.haveanicejob.de/stellenanzeige/551221?utm_source=BA&utm_medium=organic&utm_campaign=Page+Personnel
Operations Manager,"Specialist Account Operations (m/w/d), Zentrale Mainhausen",Account-Manager/in,ANWR GROUP eG,Mainhausen,Hessen,Deutschland,63533,2025-05-21,2025-06-01,https://www.finest-jobs.com/Stellenanzeige/Specialist-Account-Operations-D-1113937?cp=BA
Operations Manager,IT Service Operations Referent*in (m/w/div),IT-Manager/in,Deutsche Rentenversicherung Bund,Berlin,Berlin,Deutschland,10709,2025-05-15,2025-05-15,https://www.jobware.de/job/055672567?jw_chl_seg=ARBEITSAGENTUR
Operations Manager,Supply Chain Operations Specialist (m/w/d),Supply-Chain-Manager/in,ACONEXT Engineering GmbH,Gründau,Hessen,Deutschland,63584,2025-03-13,2025-05-09,https://deutschland-stellenmarkt.de/job_show.php?id=bfa$bfa_11112-2175-1670076-1-S
Operations Manager,Communardo GmbH: Sales Operations & Billing Specialist (m/w/d),Sales-Manager/in,Communardo GmbH,Dresden,Sachsen,Deutschland,01129,2025-05-20,2025-05-25,https://www.empfehlungsbund.de/job/281381
Operations Manager,F&B Assistant Operations (all gender),Food-and-Beverage-Manager/in,Maritim Hotel Bonn,Bonn,Nordrhein-Westfalen,Deutschland,53175,2025-05-18,2025-05-19,https://www.hogapage.de/jobs/fb-manager-in-bonn/2NT42E-N1F/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
Operations Manager,Direktionsassistent F&B Operations (all gender),Food-and-Beverage-Manager/in,Maritim Seehotel Timmendorfer Strand,Timmendorfer Strand,Schleswig-Holstein,Deutschland,23669,2025-05-15,2025-05-15,https://www.hogapage.de/jobs/fb-manager-in-timmendorfer-strand/R5LOUH-GWN/?hp_source=api-arbeitsamt&utm_medium=API&utm_source=arbeitsamt
